date,ret_cc_1d,ret_oc_1d,gap_ret,range,body_ratio,close_location,vol_5d,vol_20d,ma_5_gap,ma_20_gap,ma_slope_5,next_ret_1d,state_id,daily_state_label,intraday_cluster,intraday_cluster_label,day_ret,day_range,max_ret_from_open,min_ret_from_open,close_location_intraday,final_direction
20250513,4.1799224392180534e-4,0.002559771879180772,-0.0021363111660110956,0.007325738877369389,0.3494216654497944,0.35886203230475605,0.005007344638797799,0.006540034398522453,0.007399763653364921,0.03276130840152325,0.003770439326370445,0.012325525585337838,1,Mild Trend Up,1,Strong Downtrend,-0.0045745654162854255,0.016773406526379993,0.007014333638304393,-0.008234217749313766,0.23636363636363636,DOWN
20250514,0.012325525585337838,0.0057934760623892245,0.006494424231623608,0.010231018345232587,0.5662658268117325,0.7974713458584426,0.006345261263226234,0.006532441524808002,0.014583820147018312,0.041206338109623486,0.005157459604629988,-0.007274929443336187,1,Mild Trend Up,4,Flat / Chop,0.008428657435279874,0.021372667068031308,0.017158338350391267,-0.003913305237808529,0.5774647887323944,UP
20250515,-0.007274929443336187,-0.00498762291824828,-0.002298771932663146,0.00977415069273107,-0.5102870904126213,0.12737977851941748,0.008497238514588721,0.006873194362989707,0.003971699701734055,0.030270544813807643,0.003218312568296522,0.0021019659794259127,2,Weak Pullback / Neutral,1,Strong Downtrend,-0.007202881152461038,0.021908763505402162,0.009303721488595373,-0.01200480192076836,0.2191780821917808,DOWN
20250516,0.0021019659794259127,-0.0014330260106146797,0.003540064995257941,0.005656373893850276,-0.25334711557393186,0.5221828443919406,0.008238386425109977,0.006754301464897552,0.0022740416345869985,0.02941264053905801,0.003799332583747317,-0.008927047880695094,2,Weak Pullback / Neutral,2,Strong Uptrend,0.0012037315678603555,0.010833584110743304,0.0054167920553716,-0.004513993379476333,0.5555555555555556,UP
20250519,-0.008927047880695094,-0.003933132910786452,-0.0050136342598186,0.00994375434055549,-0.39553802075994543,0.3839932365788361,0.008496474662878832,0.006410426420320919,-0.0063768278856543015,0.017114263310460398,-2.983815669048706e-4,-6.222096686224754e-4,2,Weak Pullback / Neutral,2,Strong Uptrend,-0.010968921389396757,0.022242535039609993,0.003656307129798808,-0.017367458866544783,0.3013698630136986,DOWN
20250520,-6.222096686224754e-4,-0.007961277531657651,0.007397965116497263,0.00945971872275133,-0.8415977012625344,0.14913256118322,0.008488108435925781,0.006284217181886504,-0.00649304169530962,0.013879182075514418,-5.053091282403166e-4,0.009139837362823311,2,Weak Pullback / Neutral,2,Strong Uptrend,-0.012135922330097082,0.018021844660194176,0.004854368932038833,-0.012439320388349495,0.03367003367003367,DOWN
20250521,0.009139837362823311,0.0037005146001867217,0.005419268679764944,0.007140919889132022,0.5182125913243502,0.5808424712140421,0.007326769644511386,0.006428331176729474,0.003736524510288275,0.02031971474247163,-0.0011447966272027932,-0.012153564279322238,1,Mild Trend Up,2,Strong Uptrend,0.004256612952265204,0.01459410155062329,0.013681970203709426,0.0018242626938278494,0.2916666666666667,UP
20250522,-0.012153564279322238,-0.008027808946457382,-0.0041591441474614355,0.010877109208174649,-0.7380461842218216,0.19619709846338743,0.00857112536179718,0.007248557916332367,-0.006358770666977431,0.005862158942053997,-0.0021171436236454566,-6.091114258798269e-4,2,Weak Pullback / Neutral,2,Strong Uptrend,-0.01591187270501837,0.021113831089351286,6.11995104039087e-4,-0.019583843329253336,0.18840579710144928,DOWN
20250523,-6.091114258798269e-4,-0.004409322648260439,0.0038170417911997934,0.005619162314966594,-0.7846939456645085,0.1763567185101128,0.008321587515906403,0.007246426565795677,-0.004310633446014012,0.003198182882202749,-0.0026648626932299635,0.02018055417807396,2,Weak Pullback / Neutral,2,Strong Uptrend,-0.003712871287128716,0.009591584158415841,0.005259900990099098,-0.004022277227722748,0.06451612903225806,DOWN
20250526,0.02018055417807396,0.017683600621652085,0.002453565680823111,0.01864186046162023,0.9485963409102364,1,0.012129206578393318,0.007745634431574037,0.012594981303083008,0.021095079128382155,0.0031482957313053728,-0.0027151459332083183,1,Mild Trend Up,4,Flat / Chop,0.026234567901234573,0.029938271604938272,0.027469135802469236,-0.0012345679012345512,0.9484536082474226,UP
20250527,-0.0027151459332083183,0.0026346644429733335,-0.005335752458901721,0.006451748838000206,0.4083643844681984,0.6812067502050094,0.012328018945793407,0.007787400664358493,0.0071137384408113125,0.016068863997455995,0.0027126029687858377,0.012486607869818922,1,Mild Trend Up,2,Strong Uptrend,0.009975816203143806,0.015417170495767836,0.012091898428053138,-0.0012091898428052694,0.8235294117647058,UP
20250528,0.012486607869818922,0.008037342123966118,0.0044137906007311045,0.018487186456512147,0.4347520453083792,0.5442090726439692,0.01284063488642171,0.007960146246754226,0.016229818698748844,0.026307506481109577,0.0034041060502532083,0.018909047087602326,1,Mild Trend Up,4,Flat / Chop,0.021099554234769613,0.04190193164933135,0.0389301634472512,-0.0014858841010401136,0.5673758865248227,UP
20250529,0.018909047087602326,0.010991889196197313,0.00783107953289286,0.01263442630773806,0.8699951171875,1,0.010756568561943637,0.008760629844751849,0.02553429931510509,0.04227315555896505,0.009664676143804618,-0.008442855949362116,1,Mild Trend Up,4,Flat / Chop,0.01911009697661159,0.025955504848830576,0.01950941243582438,-0.00513405590416427,0.978021978021978,UP
20250530,-0.008442855949362116,-0.005738551847759732,-0.0027199124602770297,0.010198110736459334,-0.5627073480623985,0.28188748500035293,0.012967745980915352,0.009104127006621518,0.008845872512314168,0.030861973630737394,0.007959579021269647,4.819154551056748e-4,2,Weak Pullback / Neutral,1,Strong Downtrend,-0.012990680598700899,0.021180457497881954,0.006212934199378628,-0.014120304998587963,0.06666666666666667,DOWN
20250602,4.819154551056748e-4,0.0022503755385574475,-0.0017644893198485168,0.012896912909414996,0.17448947312923974,0.39821447400794346,0.011252704234632224,0.009010153213673577,0.00522920129015092,0.028561073428463812,0.004081506620261965,0.026628720574011,1,Mild Trend Up,1,Strong Downtrend,0.0063309352517986195,0.02935251798561151,0.02561151079136681,-0.0031654676258993097,0.3333333333333333,UP
20250604,0.026628720574011,0.012023787018971888,0.014431413314957231,0.013517564728584014,0.889493578199521,0.994867836905398,0.014078358842633141,0.010458201177615034,0.02182658030596496,0.05172084910121155,0.009953341099359747,0.014872731601365041,3,Strong Momentum Up,4,Flat / Chop,0.02756124721603559,0.029788418708240536,0.029231625835189234,0.00111358574610243,0.9345794392523364,UP
20250605,0.014872731601365041,0.007784014827994845,0.007033964291029315,0.015535831404354744,0.5010362577578535,0.5603225915454884,0.014222884575016657,0.010734462213701387,0.02628290921346066,0.06255834944926608,0.010465948003331116,0.015547365780827604,3,Strong Momentum Up,1,Strong Downtrend,0.02027207255268082,0.041077620698853026,0.039743931715124026,-8.00213390237392e-4,0.525974025974026,UP
20250609,0.015547365780827604,0.005000760372642743,0.010494126794764025,0.009107717739364878,0.5490684401679167,0.5556436017169002,0.013798528941173116,0.010996364625464914,0.03205930100993326,0.07347486530727254,0.009863390580095333,0.0056307328724038985,3,Strong Momentum Up,1,Strong Downtrend,0.0010136847440445074,0.020780537252914344,0.014191586416624435,-0.005321844906234108,0.35365853658536583,UP
20250610,0.0056307328724038985,-2.680547722417881e-4,0.00590036926678561,0.012532113029705636,-0.021389431423611112,0.6161159939236112,0.010075598220234362,0.010904915283929999,0.02496668385008749,0.07357537344662624,0.012589548124473104,0.012253404672816659,1,Mild Trend Up,1,Strong Downtrend,-0.0020005001250312793,0.028007001750437608,0.010252563140785265,-0.01625406351587899,0.5535714285714286,DOWN
20250611,0.012253404672816659,0.00682985267869185,0.005386761208654445,0.009780692672018676,0.6982994873390911,0.9603444251368104,0.007597187014585386,0.010923296009578828,0.022342098026608914,0.08067639381087566,0.014852090514669847,0.004468459346904652,1,Mild Trend Up,2,Strong Uptrend,0.015857284440039754,0.02130822596630327,0.016600594648166433,-0.0027254707631317876,0.9302325581395349,UP
20250612,0.004468459346904652,0.0034501971127713915,0.0010147611082873542,0.008357440555118962,0.4128293931636802,0.41282939316368017,0.005190026095938293,0.010861260696601961,0.016246546419131258,0.07925434516430219,0.010493364773257241,-0.008701935204239564,1,Mild Trend Up,4,Flat / Chop,0.0051294577430385235,0.019052271617000488,0.01783097215437235,0.0014655593551538004,0.32051282051282054,UP
20250613,-0.008701935204239564,-0.01226722116629031,0.00360956529787404,0.0188733977222695,-0.6499741777716962,0.3173044242084494,0.00933752516864079,0.011200037875427503,0.0016464649664713615,0.06486332354126545,0.005747307114373212,0.01797810863431648,2,Weak Pullback / Neutral,2,Strong Uptrend,-0.025108643167551903,0.03693867696764848,0.0019314340898117788,-0.03404152583293096,0.2549019607843137,DOWN
20250616,0.01797810863431648,0.014864788052135314,0.003067719580809092,0.020988526105346995,0.7082340121228632,0.9932695273846105,0.010008477052457337,0.011206863644878039,0.013280378718349972,0.07755996008655264,0.006290258197370502,0.0012353433471541386,1,Mild Trend Up,4,Flat / Chop,0.026238352133398646,0.044384502206964195,0.027464443354585644,-0.015203531142716997,0.9447513812154696,UP
20250617,0.0012353433471541386,-0.0032534158020296466,0.004503410616446324,0.024605338574562766,-0.13222398026227572,0.3365369143715305,0.01027428572500065,0.011224087017133975,0.009087713046351364,0.07254835302618345,0.005395383152782429,0.007419547915751723,2,Weak Pullback / Neutral,1,Strong Downtrend,-0.001423487544483959,0.05005931198102016,0.034638196915776964,-0.01399762752075917,0.26066350710900477,DOWN
20250618,0.007419547915751723,0.013144145694610199,-0.005650329030854495,0.015574625079517995,0.8439462027176498,0.8439462027176498,0.009684152315998068,0.010670462146612174,0.012064292459312176,0.07331165155204533,0.0044566291477614595,0.0018673264285051783,1,Mild Trend Up,1,Strong Downtrend,0.03354247104247099,0.044642857142857144,0.04029922779922779,7.239382239381253e-4,0.8324324324324325,UP
20250619,0.0018673264285051783,-0.0039537818701441685,0.005844215050159862,0.01390507885596017,-0.2843408448884425,0.5597782358710526,0.00975453075007037,0.010594809241369305,0.009984726212494133,0.06806591140283524,0.003930178887317837,0.014809922223188776,1,Mild Trend Up,2,Strong Uptrend,-0.009225092250922495,0.030904059040590407,0.004612546125461359,-0.025599630996309908,0.5373134328358209,DOWN
20250620,0.014809922223188776,0.01182649643343714,0.0029485547178966787,0.016638074106748862,0.7108092173144008,0.9955731341816931,0.007540778025185663,0.010734978935363222,0.01617289837802227,0.07623551516412408,0.008630050152178992,-0.0024389501009779435,1,Mild Trend Up,4,Flat / Chop,0.01940401940401948,0.030723030723030724,0.01963501963501968,-0.009471009471009428,0.9624060150375939,UP
20250623,-0.0024389501009779435,0.007442690961387166,-0.0098086383980166,0.016192083404352676,0.45964998916609134,0.8897813566069206,0.006717985530156058,0.010013112067436967,0.009092454751766565,0.06562542305408758,0.0045605817499425605,0.029580630340199088,1,Mild Trend Up,4,Flat / Chop,0.016628175519630473,0.039722863741339494,0.019630484988452546,-0.01893764434180134,0.9186046511627907,UP
20250624,0.029580630340199088,0.013883717011118346,0.015481966093068733,0.014341110836134256,0.9681061090565303,0.9681061090565303,0.012587258074603964,0.01094385355225556,0.028384558618387956,0.08731607628588778,0.010266088622196357,0.0014853873456450728,3,Strong Momentum Up,4,Flat / Chop,0.03164139749505601,0.03361898483849703,0.03252032520325199,0.0028565150516370874,0.9673202614379085,UP
20250625,0.0014853873456450728,-0.006247234890599196,0.0077812334292153285,0.014140968516546322,-0.4417826744532638,0.5288243930980426,0.013186100966550105,0.010744436016781567,0.020708741779302375,0.08015472742170493,0.009016642918988627,-0.009230255419046096,1,Mild Trend Up,1,Strong Downtrend,-0.008808724832214732,0.03166946308724832,0.0010486577181207934,-0.02558724832214765,0.5761589403973509,DOWN
20250626,-0.009230255419046096,-0.009258970538325362,2.8983476433763755e-5,0.024604765986417747,-0.376308010547082,0.5623695181669018,0.015440853444117487,0.011181627143631,0.004569505469716351,0.06202199838951472,0.006687276368566142,-0.0076699647800621,2,Weak Pullback / Neutral,2,Strong Uptrend,-0.01717557251908397,0.04855810008481764,0.004240882103477617,-0.04177268871925366,0.519650655021834,DOWN
20250627,-0.0076699647800621,-0.007125114103674224,-5.487606586966898e-4,0.016800566290546267,-0.4240996392891541,0.27247832902117053,0.015808943112931528,0.01163995784338449,-0.005348320905229964,0.04691204989234765,0.002224712123225947,0.0051571726106542926,2,Weak Pullback / Neutral,1,Strong Downtrend,-0.01164546042700021,0.031485874487815396,0.010782833728703922,-0.019624757386241143,0.2602739726027397,DOWN
20250630,0.0051571726106542926,-3.4172933955745055e-4,0.005500781728718929,0.007348491782605158,-0.04650333016175071,0.36669622005016866,0.015597812638135254,0.011290050294811907,-0.00392955022018926,0.046021060562632776,0.0037254590901161233,0.005843653825962747,2,Weak Pullback / Neutral,2,Strong Uptrend,-0.0010773540185304853,0.018315018315018316,0.009049773755656076,-0.007756948933419494,0.4235294117647059,DOWN
20250701,0.005843653825962747,3.2397839142550566e-6,0.00584039512043022,0.014587482660241886,2.2209342007616177e-4,0.026624125845715493,0.0071253136639555315,0.010757794376323146,0.002800998280662048,0.04515811050200447,-9.073162149091374e-4,-0.004722167304111791,2,Weak Pullback / Neutral,1,Strong Downtrend,-0.0038461538461538325,0.03418803418803419,0.029700854700854595,-0.0038461538461538325,0,DOWN
20250702,-0.004722167304111791,-0.002840635825515414,-0.001886891450048278,0.01885328437780132,-0.15067060829253134,0.7325419287651905,0.0071502805251210605,0.010980833117476815,2.205569040385491e-4,0.033647527529625965,-0.002154477525095455,0.013401351567860376,2,Weak Pullback / Neutral,2,Strong Uptrend,-0.004092181779022153,0.035968124057721304,0.0017230239069567777,-0.02950678440663368,0.7065868263473054,DOWN
20250703,0.013401351567860376,0.005141369146052455,0.008217732027909097,0.0097699400706452,0.5262436728245801,1,0.00855306854867043,0.01007178431224416,0.011209973770040182,0.04145351485019155,0.002388119703237601,-0.01989236807011341,1,Mild Trend Up,2,Strong Uptrend,0.01706848730531263,0.024535950501386815,0.01706848730531263,-0.00576061446554299,0.991304347826087,UP
20250704,-0.01989236807011341,-0.02177895619929815,0.001928590824272991,0.02271742928747592,-0.9586892919836163,0.019316421712043508,0.012829040256129434,0.011365739605700708,-0.008798608862281787,0.016621612058445034,-1.0772620280419254e-4,0.0016992356157483623,2,Weak Pullback / Neutral,2,Strong Uptrend,-0.04682622268470349,0.04703433922996878,-0.0016649323621228396,-0.04682622268470349,0,DOWN
20250707,0.0016992356157483623,0.004824631423256731,-0.003110389325430285,0.011639573652364659,0.4145024179881787,0.7471790137914881,0.012569236998532952,0.011055731551160512,-0.006325549527446794,0.014908459211445457,-7.937958234301989e-4,0.01813385357595121,1,Mild Trend Up,2,Strong Uptrend,0.014806629834254181,0.02983425414364641,0.022099447513812098,-0.006850828729281777,0.7407407407407407,UP
20250708,0.01813385357595121,0.014066933098137335,0.004010504972673523,0.01622210157220955,0.8671461607807784,0.9817348018657155,0.015120060257417339,0.01152555444425738,0.010033685165887762,0.02916293371144696,0.0016434227076551622,0.00603221218865202,1,Mild Trend Up,2,Strong Uptrend,0.03160173160173163,0.03506493506493506,0.03333333333333344,2.1645021645011475e-4,0.9382716049382716,UP
20250709,0.00603221218865202,0.0033683248794293963,0.0026549445932955162,0.008372737940025056,0.40229670432265896,0.8688357763047334,0.014733818068100217,0.011377890886552385,0.012274278070578237,0.03150804152105069,0.003805435626852649,0.015792628102076156,1,Mild Trend Up,2,Strong Uptrend,0.002302700439606342,0.019258949131253925,0.00720117228386008,-0.011094829390831062,0.7282608695652174,UP
20250710,0.015792628102076156,0.012432680868589507,0.0033186870564114734,0.015718105289035583,0.790978342489033,1,0.015153193625185878,0.011689219166254872,0.023831715347785165,0.04327901884046348,0.0043259393777959065,-0.0023435193131730037,3,Strong Momentum Up,4,Flat / Chop,0.021811383464894085,0.030328209389281262,0.022434565849605237,-0.007062733693394274,0.9726027397260274,UP
20250711,-0.0023435193131730037,-0.0033204380563147673,9.80173348028357e-4,0.01450875737187665,-0.22885750800071822,0.11486179617444206,0.008858417562285156,0.011397255770335324,0.013511714103540573,0.03606069882788154,0.007815037296232674,0.008268863804407722,2,Weak Pullback / Neutral,2,Strong Uptrend,-0.0038430420711974556,0.03216019417475728,0.023665048543689338,-0.006877022653721698,0.11320754716981132,DOWN
20250714,0.008268863804407722,0.008325993177479951,-5.665764193196754e-5,0.009869059615135197,0.8436460516168234,0.9990418247396178,0.008176621061820072,0.011002156711774704,0.012677655021889445,0.040294306937915136,0.00909929172827062,0.0041379999184172345,1,Mild Trend Up,2,Strong Uptrend,0.025337147527584758,0.02758479771148345,0.027380465876583493,0.0022476501838986085,0.9185185185185185,UP
20250715,0.0041379999184172345,0.006404104299998048,-0.0022516843600880465,0.01007253333586021,0.635798769431526,0.9773156612977869,0.006584311966222745,0.01097981447389416,0.010455661493566692,0.040121930798431515,0.006346100899378371,-0.008988376197731962,1,Mild Trend Up,2,Strong Uptrend,0.018655967903711046,0.025877632898696087,0.018655967903711046,-0.006619859578736231,0.9844961240310077,UP
20250716,-0.008988376197731962,-0.006578403539456046,-0.002425931414076765,0.009596327797617843,-0.6855125917112829,0.25860797144556813,0.009543113782617454,0.011346562222113533,-0.0019289059335720893,0.027214189517679843,0.003308593776673918,0.001854818467151187,2,Weak Pullback / Neutral,2,Strong Uptrend,-0.012688342585249757,0.0204203013481364,-0.001784298176050747,-0.01804123711340211,0.2815533980582524,DOWN
20250717,0.001854818467151187,-0.0028518229520958505,0.004720102315366237,0.015305708465542939,-0.18632413903061223,0.8136758609693877,0.006586041355263172,0.011346659974449445,-6.448764028675891e-4,0.025572751889156642,5.67577183232082e-4,-0.0013219258436694137,1,Mild Trend Up,4,Flat / Chop,-0.002788844621513964,0.030677290836653385,-0.0013944223107569265,-0.029880478087649376,0.8896103896103896,DOWN
20250718,-0.0013219258436694137,-0.003865053953001185,0.0025529955749707955,0.010954762231327755,-0.35281952007576284,0.524246897761932,0.006487549943529447,0.011073874880860474,-0.0027339570945884573,0.021489441556630462,7.701127821388987e-4,0.007132838910933081,2,Weak Pullback / Neutral,2,Strong Uptrend,-0.005971337579617875,0.023288216560509552,0.004777070063694211,-0.016122611464968184,0.46153846153846156,DOWN
20250721,0.007132838910933081,0.0061733849690917,9.535672043947674e-4,0.006978692254720393,0.8846048433954197,0.9851891643005142,0.006172396928379176,0.011045115186588255,0.003827978822052769,0.02554972928120458,5.492994122298089e-4,-0.012728911533745446,1,Mild Trend Up,2,Strong Uptrend,0.017265609315398445,0.020678578598674963,0.020277052800642403,0.0030114434852439587,0.8349514563106796,UP
20250722,-0.012728911533745446,-0.012516720345173038,-2.1488079134523996e-4,0.02025469987341668,-0.6179662213410834,0.2259295138967115,0.008052826826736033,0.009699902626511278,-0.006132017217945207,0.0114246713986903,-0.0028350259253139276,0.004362883329223077,2,Weak Pullback / Neutral,1,Strong Downtrend,-0.026850937808489683,0.04284304047384008,0.005330700888450224,-0.03553800592300094,0.21658986175115208,DOWN
20250723,0.004362883329223077,-0.0018434257653729968,0.006217771094034097,0.018161922955457585,-0.10149948162945356,0.7222503181867989,0.007697842020733228,0.009727188580973056,-0.0016325007833000171,0.014614992084301504,-1.6365354565817114e-4,0.002098120027403283,1,Mild Trend Up,2,Strong Uptrend,-0.0036115569823435,0.03631621187800963,0.0062199036918137995,-0.029293739967897303,0.712707182320442,DOWN
20250724,0.002098120027403283,-0.005913816744099409,0.00805959976755899,0.017112048882439862,-0.34559372666168786,0.13473985561364202,0.007714356055224522,0.009409690710165498,5.776637814562946e-4,0.014950420650900575,-1.1540305577550924e-4,0.0017552689250597275,2,Weak Pullback / Neutral,1,Strong Downtrend,-0.016289233214143772,0.03774334525228447,0.019070321811680557,-0.01728247914183556,0.031578947368421054,DOWN
20250725,0.0017552689250597275,0.0036678938725065446,-0.0019056352794820652,0.006736010696777933,0.5445201971340443,0.5445201971340443,0.00771439106647197,0.009142006000648514,0.0018324987727169617,0.014471080107586909,5.005306672503096e-4,0.004214568137962615,1,Mild Trend Up,2,Strong Uptrend,0.010560519902518273,0.01949634443541836,0.018887083671811578,0.004670999187652347,0.5625,UP
20250728,0.004214568137962615,-0.005912788244929579,0.010187593465780909,0.015000317216971948,-0.3941775470081161,0.6058224529918839,0.007181361844015372,0.00912883271414422,0.006136161383756722,0.016523195329406937,-8.087501996234536e-5,0.006558628299567104,2,Weak Pullback / Neutral,2,Strong Uptrend,-0.007698381365969231,0.03257007500986972,0,-0.027240426371891058,0.6060606060606061,DOWN
20250729,0.006558628299567104,0.012029480705657347,-0.005405823160680612,0.019823515303253627,0.6068288354327823,0.9725033276104863,0.0019478214052423256,0.009145087116829608,0.008899876918380345,0.02091190512520047,0.003801326231062774,0.007398044876917753,1,Mild Trend Up,4,Flat / Chop,0.021050521251002374,0.043504410585404975,0.024057738572574205,-0.017040898155573414,0.9170506912442397,UP
20250730,0.007398044876917753,0.0065443498229111885,8.481444997001653e-4,0.013026858632046572,0.5023735965639364,0.6455371167902251,0.002548306630497514,0.009058364719569724,0.011895347335616036,0.025557386270255167,0.004415887631353144,-0.0027746543609754593,1,Mild Trend Up,4,Flat / Chop,0.01707891637220249,0.03160581075775422,0.030035335689045928,0.0019630938358854433,0.5900621118012422,UP
20250731,-0.0027746543609754593,-0.009261942993509686,0.006547935235409863,0.01856047972829706,-0.49901420270883445,0.2957231254793464,0.0041064492438381865,0.008787442967462596,0.005648820989480274,0.020634604291302594,0.003419550081525058,-0.038832956878649294,2,Weak Pullback / Neutral,1,Strong Downtrend,-0.019783146281148967,0.03576184135438463,0.005326231691078487,-0.026250713334601494,0.21808510638297873,DOWN
20250801,-0.038832956878649294,-0.028318097359201766,-0.010821298092380527,0.028782222493969528,-0.9838745901271169,0.01612540987288326,0.01950226792882219,0.011787402629334956,-0.028790618963768,-0.02000328066539625,-0.0047496219016942565,0.009085079771212534,4,Oversold Rebound,1,Strong Downtrend,-0.05554445554445553,0.06013986013986014,-0.001598401598401633,-0.05554445554445553,0,DOWN
20250804,0.009085079771212534,0.010750506622347888,-0.00164771310053613,0.01663955534824652,0.6460813643965985,0.8128147746813974,0.020168319064567557,0.011921358878626281,-0.016183005388078042,-0.012469347770933115,-0.0038463442847095353,0.015963783654991737,1,Mild Trend Up,4,Flat / Chop,0.02931180968564151,0.03887000849617672,0.03398470688190325,-0.001699235344095107,0.8688524590163934,UP
20250805,0.015963783654991737,0.003404326118539691,0.012516846110316893,0.011948003480161654,0.2849284505308509,0.6242114171410986,0.021742962551923043,0.011770842522250137,0.0015615450515245044,0.001990037896641539,-0.002035929585743834,4.37437705207433e-5,1,Mild Trend Up,2,Strong Uptrend,0.005252525252525286,0.026262626262626262,0.01595959595959595,-0.009696969696969648,0.5846153846153846,UP
20250806,4.37437705207433e-5,0.005053277967192571,-0.004984346906269588,0.007397658902854888,0.683091506860681,0.9146122652174364,0.021204546396967873,0.011722426809804226,0.0051518673449291175,0.001023954172849617,-0.003528332712929849,0.009236631309047283,1,Mild Trend Up,2,Strong Uptrend,0.01264531919233125,0.01754028146033041,0.01366510299816448,-0.0018356108504996582,0.9418604651162791,UP
20250807,0.009236631309047283,0.004003307446569515,0.005212456795373743,0.008523023707265463,0.4697050699456473,1,0.021946754763472468,0.011376016096738153,0.015569834332453292,0.00956774158564122,-0.0011163681126901137,-0.0054744963098055655,1,Mild Trend Up,2,Strong Uptrend,0.00377959021285057,0.018102247861547644,0.004376367614879584,-0.012930177043962598,0.9560439560439561,UP
20250808,-0.0054744963098055655,-0.0032820386709740967,-0.0021996770640192453,0.008995264828189312,-0.36486292884772586,0.4038647912962136,0.008457972790455503,0.011442265387516873,0.004284320796505314,0.0035035039905464416,0.005701353796904618,-0.001009339604710946,2,Weak Pullback / Neutral,1,Strong Downtrend,-0.007512850929221049,0.018979833926453145,0.005931198102016699,-0.011862396204033177,0.2708333333333333,DOWN
